,btc_PriceUSD,btc_AdrActCnt,btc_BlkCnt,btc_BlkSizeByte,btc_BlkSizeMeanByte,btc_DiffMean,btc_FeeMeanNtv,btc_FeeMedNtv,btc_FeeTotNtv,btc_TxCnt,btc_TxTfr,btc_TxTfrValMeanNtv,btc_TxTfrValMedNtv,btc_TxTfrValNtv
2016-04-29,457.009965225015,513848.0,158.0,127950405.0,809812.689873418,178659257772.527,0.000191018014745702,0.0001,49.3812131,258516.0,638291.0,3.29264841366569,0.0115,2101667.84860709
2016-04-30,449.900484511981,442245.0,146.0,109939783.0,753012.212328767,178659257772.527,0.000188322663949662,0.0001,41.03306028,217887.0,536613.0,3.24628493450723,0.01264503,1741998.69756073
2016-05-01,455.010731151374,424418.0,155.0,95987248.0,619272.567741935,178659257772.527,0.000181105216119474,0.0001,33.49432309,184944.0,495613.0,3.36217522596308,0.00911135,1666337.75026524
2016-05-02,444.933061192285,480773.0,157.0,117233432.0,746709.757961783,178659257772.527,0.000201106672021359,0.0001,45.19369687,224725.0,519738.0,4.15096211933447,0.0180055,2157412.74997866
2016-05-03,451.628850379895,461956.0,151.0,116219053.0,769662.602649007,178659257772.527,0.000191173524790683,0.0001,44.38743368,232184.0,486384.0,4.15196081606036,0.03449941,2019447.3095587
2016-05-04,448.367967562829,510639.0,167.0,120250675.0,720063.922155689,178659257772.527,0.000201296595965341,0.0001,48.1356524,239128.0,536757.0,3.84074988490596,0.0224372,2061549.38597247
2016-05-05,449.336072472238,455031.0,155.0,108730720.0,701488.516129032,178659257772.527,0.000193100588631365,0.0001,44.16538733,228717.0,483580.0,4.04942533211911,0.0325,1958221.10210616
2016-05-06,461.693862361192,465712.0,162.0,113257643.0,699121.25308642,178659257772.527,0.000190589333623493,0.0001,45.54113068,238949.0,504157.0,4.26199268451054,0.029744025,2148713.44584478
2016-05-07,461.361842489772,411559.0,150.0,95216319.0,634775.46,178659257772.527,0.000186051810310981,0.0001,36.48866709,196121.0,423070.0,3.84249071400123,0.02043774,1625642.5463725
2016-05-08,461.378872296902,435990.0,168.0,95482483.0,568348.113095238,178659257772.527,0.00018476416077839,0.0001,34.12390809,184689.0,457838.0,3.15898101254243,0.011517995,1446301.5488204
2016-05-09,463.462231677382,489806.0,171.0,110676833.0,647232.941520468,178659257772.527,0.000179362478023346,0.0001,41.07275193,228993.0,527408.0,3.37003661384342,0.0201,1777384.27043393
2016-05-10,451.079668322618,496262.0,158.0,115200510.0,729117.151898734,178659257772.527,0.000194892247613339,0.0001,48.11753169,246893.0,535436.0,3.75028431916683,0.02430778,2008037.23471741
2016-05-11,453.896305260082,475358.0,133.0,109032131.0,819790.458646617,191088803833.86,0.000196168090756829,0.0001,46.38080637,236434.0,506570.0,4.51585357516566,0.025089,2287595.94557167
2016-05-12,455.607255932203,449920.0,139.0,107665889.0,774574.741007194,194254820283.444,0.000204967039373198,0.0001,46.56543684,227185.0,481072.0,4.30891591713417,0.02441395,2072898.79808757
2016-05-13,457.241902688486,461650.0,152.0,116901239.0,769087.098684211,194254820283.444,0.000206115152164688,0.0001,47.59899655,230934.0,517319.0,4.3383294538819,0.0208,2244300.25475273
2016-05-14,458.119524839275,448880.0,144.0,114544034.0,795444.680555556,194254820283.444,0.000227921638513351,0.0001,47.44097737,208146.0,491506.0,3.46874956770145,0.0118364,1704911.22502267
2016-05-15,460.85772063121,437321.0,139.0,110034304.0,791613.697841727,194254820283.444,0.000229682845500733,0.0001,47.15136167,205289.0,511893.0,3.7471719224131,0.01075945,1918151.07687981
2016-05-16,455.224077323203,506052.0,141.0,126778951.0,899141.496453901,194254820283.444,0.000251675335390737,0.0001,59.2061193,235248.0,586155.0,3.94063261876913,0.0115497,2309821.51265462
2016-05-17,453.545777030976,488115.0,141.0,124621840.0,883842.836879433,194254820283.444,0.000244824262531141,0.0001086,59.8475358,244451.0,585924.0,4.08496932312814,0.016338045,2393481.56568453
2016-05-18,454.486184102864,511129.0,153.0,133688307.0,873779.784313726,194254820283.444,0.000248481699859903,0.00010853,58.35269695,234837.0,643569.0,3.1101904566685,0.0100104,2001622.16200769
2016-05-19,437.724187142022,452381.0,120.0,112113307.0,934277.558333333,194254820283.444,0.000251438049775909,0.00011553,53.35289122,212191.0,489898.0,4.14284048382241,0.02193532,2029569.26734363
2016-05-20,442.396799240211,458726.0,149.0,119007639.0,798708.986577181,194254820283.444,0.000257785271318195,0.00011568,54.71750169,212260.0,473790.0,3.41004310575208,0.0229,1615644.32307428
2016-05-21,444.078207188778,489718.0,141.0,123570299.0,876385.09929078,194254820283.444,0.000286212865285336,0.00010795,53.27823866,186149.0,440158.0,2.73917408569877,0.01671503,1205669.387213
2016-05-22,440.558668848627,450660.0,184.0,111203537.0,604367.048913043,194254820283.445,0.000234581592800246,0.00010453,43.55546808,185673.0,445188.0,2.66271801340625,0.0138,1185410.1069523
2016-05-23,444.205057276447,524621.0,180.0,118292852.0,657182.511111111,194254820283.445,0.000245394848442495,0.0001046,56.18462292,228956.0,539107.0,3.06510490204937,0.0168,1652419.50842913
2016-05-24,445.674454938632,504685.0,147.0,121871544.0,829058.12244898,194942881133.485,0.000241039866520706,0.0001055,58.12941525,241161.0,545063.0,3.3945093402936,0.01986162,1850221.44454845
2016-05-25,450.54952717709,494978.0,138.0,121189194.0,878182.565217391,199312067531.242,0.000241681612029304,0.00011571,60.30536256,249524.0,531954.0,5.20619919130111,0.026618115,2769458.48460939
2016-05-26,454.43372238457,482152.0,135.0,112761725.0,835272.037037037,199312067531.242,0.000254828536690959,0.00011526,56.50669904,221744.0,496857.0,6.25513951716572,0.02655454,3107909.85508041
2016-05-27,471.820117299825,520769.0,139.0,131810041.0,948273.676258993,199312067531.242,0.0003297993203276,0.0001356,71.15453316,215751.0,504446.0,7.26754707813796,0.027087,3666085.05337838
2016-05-28,530.910597895967,467539.0,133.0,111490359.0,838273.37593985,199312067531.243,0.000269995779730571,0.00013108,50.7265371,187879.0,462128.0,6.76151920354726,0.02158865,3124687.34649689
2016-05-29,527.54971244886,446574.0,147.0,103308759.0,702780.673469388,199312067531.242,0.000268547735873274,0.0001243,50.21466694,186986.0,472160.0,4.64360784190965,0.01678102,2192525.87863606
2016-05-30,533.493149035652,538546.0,144.0,126852645.0,880921.145833333,199312067531.242,0.000272593723536979,0.00011604,56.15294408,205995.0,512619.0,3.06785735121767,0.012327555,1572641.96752385
2016-05-31,530.943692811221,480865.0,127.0,111663910.0,879243.385826772,199312067531.243,0.00024271776925852,0.00011614,53.15057983,218981.0,488459.0,4.2978926763684,0.02824387,2099344.35880623
2016-06-01,537.613678842782,499855.0,143.0,118246061.0,826895.531468531,199312067531.242,0.000241062994472159,0.00011621,55.42689113,229927.0,531019.0,3.22659153485796,0.02148,1713381.41024874
2016-06-02,538.771243191116,483962.0,138.0,115543607.0,837272.514492754,199312067531.242,0.000252427175467829,0.00011838,59.08310469,234060.0,514666.0,3.64970293876615,0.02223,1878378.01268302
2016-06-03,570.175988252484,488080.0,142.0,116492201.0,820367.612676056,199312067531.242,0.0002335784303782,0.00011635,53.52169438,229138.0,510617.0,2.84231502001992,0.02,1451334.36857751
2016-06-04,574.26620163647,441515.0,119.0,98732657.0,829686.193277311,199312067531.243,0.000236424227094017,0.00010568,46.24292385,195593.0,465657.0,2.46072071824534,0.01424366,1145851.82749597
2016-06-05,575.137638047925,464095.0,170.0,103691874.0,609952.2,199312067531.242,0.000232831460779089,0.0001066,44.12831393,189529.0,474507.0,2.98706558268114,0.012733,1417383.52844128
2016-06-06,585.857149035652,518548.0,170.0,121352978.0,713841.047058824,199312067531.242,0.000236028309812311,0.00010587,52.51535482,222496.0,540218.0,2.89440293669169,0.01886786,1563608.56565371
2016-06-07,578.469240677966,514462.0,140.0,114303810.0,816455.785714286,199312067531.242,0.000226606683380878,0.00010597,53.77897792,237323.0,548171.0,3.25762077562852,0.02082629,1785733.23819706
2016-06-08,583.097585330216,482283.0,144.0,115455672.0,801775.5,196309736991.785,0.000219844176416316,0.00010656,50.7538861,230863.0,501336.0,3.2123601159499,0.02794808,1610471.77108986
2016-06-09,577.101699707773,523498.0,165.0,117499531.0,712118.36969697,196061423939.649,0.000225502141494049,0.00010739,51.99357776,230568.0,560740.0,3.02564437430082,0.01754387,1696599.82644544
2016-06-10,579.814993571011,498550.0,144.0,118316397.0,821641.645833333,196061423939.65,0.000231295416631828,0.00010726,52.55933918,227239.0,540746.0,3.51077441424613,0.020801175,1898437.22140594
2016-06-11,605.44955698422,467524.0,156.0,108366187.0,694655.044871795,196061423939.649,0.000217327258665219,0.00010227,46.44892034,213728.0,508633.0,3.19083145461702,0.016447,1622962.17525622
2016-06-12,670.39237434249,526242.0,146.0,122398622.0,838346.726027397,196061423939.65,0.000249870435255459,0.0001,53.53274179,214242.0,552972.0,4.51096590430841,0.01234455,2494437.83803723
2016-06-13,704.321778141438,580506.0,161.0,148357691.0,921476.341614907,196061423939.649,0.000251985349352683,0.00010762,63.54944518,252195.0,577724.0,3.79026147161525,0.02115163,2189725.01842745
2016-06-14,684.948319403857,534856.0,132.0,125141402.0,948040.924242424,196061423939.65,0.000282589696289856,0.00015,68.90045457,243818.0,525807.0,3.62150121655216,0.02819294,1904210.69017164
2016-06-15,695.001468439509,587472.0,152.0,140383708.0,923577.026315789,196061423939.65,0.000322797591058303,0.00017589,84.2724443,261069.0,578153.0,3.31582805291115,0.02394025,1917055.93627474
2016-06-16,767.420031268264,586017.0,149.0,142687541.0,957634.503355705,196061423939.65,0.000307260074512145,0.00015982,82.34877257,268010.0,621080.0,3.54542912837934,0.0197074,2201995.12305384
2016-06-17,750.014633927528,575677.0,149.0,137117729.0,920253.214765101,196061423939.65,0.000311668790685578,0.00015975,77.8969392001575,249935.0,575946.0,3.61749608168959,0.022,2083482.39826479
2016-06-18,758.28878012858,564654.0,158.0,137553060.0,870588.987341772,196061423939.649,0.000300701895971671,0.00016,71.4145953801327,237493.0,567444.0,3.25231886690061,0.01392354,1845508.82710955
2016-06-19,766.767132670952,507096.0,177.0,126022534.0,711991.717514124,196061423939.649,0.000288821436590417,0.0001792,61.6408486400992,213422.0,522207.0,2.95457099591723,0.011635165,1542897.65606495
2016-06-20,722.497452367037,567592.0,164.0,130679875.0,796828.506097561,196061423939.649,0.00030775576002296,0.0001792,77.2079185401354,250874.0,616449.0,3.31557789192311,0.01689278,2043884.67589811
2016-06-21,669.604204675628,592134.0,149.0,135714892.0,910838.201342282,206756836181.476,0.000309243292506947,0.00014112,77.7910779601375,251553.0,597414.0,3.84070092831035,0.0215,2294488.5043856
2016-06-22,594.832974634716,553797.0,129.0,122988540.0,953399.534883721,209453158595.382,0.000335146282403878,0.00017963,79.5747872701384,237433.0,522276.0,4.37418289034357,0.0322,2284530.74323708
2016-06-23,627.677855639977,546971.0,140.0,127788083.0,912772.021428571,209453158595.382,0.000310406690818884,0.00015961,72.7000406501369,234209.0,562238.0,4.3633540051146,0.02262902,2453243.42912762
2016-06-24,664.126985680889,534641.0,129.0,121587738.0,942540.604651163,209453158595.382,0.000311976704158949,0.00017304,74.1131858401363,237560.0,537575.0,4.37548329875082,0.02976771,2352150.43432597
2016-06-25,668.872684102864,527647.0,162.0,127958593.0,789867.858024691,209453158595.382,0.000292903409598854,0.0001582,61.3339739701211,209400.0,515198.0,3.11312608105505,0.01503092,1603876.3307074
2016-06-26,630.4342421391,498043.0,146.0,109846414.0,752372.698630137,209453158595.382,0.000300487440586131,0.000153,53.8500537400868,179209.0,477587.0,2.77430736941041,0.0132,1324973.13363461
2016-06-27,652.244807714787,492341.0,147.0,115242520.0,783962.721088435,209453158595.382,0.000285580535458772,0.00015,62.4698853901114,218747.0,496874.0,3.34249625969439,0.02,1660799.48653939
2016-06-28,647.218768381064,542692.0,148.0,113490980.0,766830.945945946,209453158595.382,0.000274063394099913,0.0001356,58.3607035201037,212946.0,525681.0,2.69205479635463,0.015483,1415162.0574025
2016-06-29,638.586345645821,465149.0,146.0,111081250.0,760830.479452055,209453158595.382,0.000273972563076349,0.0001356,61.6777992901089,225124.0,464744.0,3.03679635048521,0.032,1411332.8831099
2016-06-30,674.284814728229,506917.0,150.0,120348285.0,802321.9,209453158595.382,0.000273574349882523,0.0001356,62.2942473401252,227705.0,504679.0,2.96838035559474,0.02568522,1498079.2294812
2016-07-01,677.512385739334,498334.0,155.0,115864918.0,747515.6,209453158595.382,0.000276580697722074,0.00013081,58.0376936101049,209840.0,465472.0,3.40620118535828,0.0258,1585491.27815109
2016-07-02,702.739316773817,438905.0,149.0,101903880.0,683918.657718121,209453158595.382,0.000267455138173859,0.0001356,51.6913220100662,193271.0,427879.0,3.37821473329341,0.01817385,1445467.14186685
2016-07-03,662.55008591467,442711.0,154.0,95456588.0,619847.974025974,209453158595.382,0.000257778062225023,0.0001344,46.6382381300266,180924.0,456867.0,2.87977442333797,0.01059082,1315673.90146715
2016-07-04,679.842453360608,507658.0,151.0,112501158.0,745040.781456954,209688336745.206,0.000258410954305602,0.0001261,55.2399928800644,213768.0,515188.0,3.61811728337966,0.01497,1864010.6069898
2016-07-05,668.165981297487,480529.0,145.0,113376156.0,781904.524137931,213398925331.324,0.00025915258148388,0.00013,55.6175129700604,214613.0,479552.0,3.23215489052847,0.026258105,1549986.34206271
2016-07-06,677.651333138515,477624.0,140.0,113647002.0,811764.3,213398925331.324,0.0002586472122461,0.0001316,57.1105977000946,220805.0,496054.0,3.05854223164698,0.021878,1517202.10817741
2016-07-07,640.053236119229,463940.0,137.0,111060522.0,810660.744525547,213398925331.324,0.000264005473443861,0.0001316,55.3835962300388,209782.0,461020.0,4.60896072175969,0.02408334,2124823.07194565
2016-07-08,665.051708357685,463219.0,145.0,113248176.0,781021.903448276,213398925331.324,0.000271154052858407,0.00013122,57.0025473000892,210222.0,488492.0,3.27816436563381,0.01923589,1601357.06729719
2016-07-09,651.941914026885,434260.0,149.0,97544020.0,654657.852348993,213398925331.324,0.000255658394862067,0.0001344,46.6341364900515,182408.0,442673.0,3.02541698645108,0.01186,1339270.41364326
2016-07-10,649.959340970193,400962.0,156.0,90394870.0,579454.294871795,213398925331.324,0.000237551212216315,0.00013,38.6030221900115,162504.0,395096.0,2.69089542718954,0.01085,1063162.01970088
2016-07-11,650.272594681473,494651.0,143.0,115257471.0,805996.300699301,213398925331.324,0.000262458892953049,0.0001344,57.7622156200643,220081.0,493770.0,2.94065772677858,0.0183846,1452008.56575146
2016-07-12,670.023127995324,475560.0,143.0,110158439.0,770338.734265734,213398925331.324,0.000233433240144027,0.00012,50.8919478500572,218015.0,480861.0,3.25533899540817,0.02170423,1565365.56467097
2016-07-13,658.333613383986,451100.0,129.0,106043924.0,822045.92248062,213398925331.324,0.000247835660450267,0.0001344,53.8750115400673,217382.0,451675.0,3.14765357425598,0.024132845,1421716.42815207
2016-07-14,660.905960198714,485920.0,141.0,114106316.0,809264.652482269,213398925331.324,0.000264704068609683,0.00013106,59.1526241000825,223467.0,474070.0,2.77943547144198,0.022117,1317646.9739465
2016-07-15,666.758671127995,446635.0,135.0,105635018.0,782481.614814815,213398925331.324,0.000253831548834941,0.00013,53.6069386300633,211191.0,455930.0,4.66893817748571,0.022811585,2128708.98326106
2016-07-16,665.275622150789,468834.0,157.0,109137302.0,695142.050955414,213398925331.324,0.000283469905771755,0.00013,51.6229880100619,182111.0,431765.0,3.01591627141816,0.01224108,1302167.08892886
2016-07-17,681.089601987142,437943.0,149.0,105163083.0,705792.503355705,213398925331.324,0.000274787236166454,0.00012177,46.8240198300461,170401.0,422069.0,3.64019839883863,0.010286095,1536414.89799942
2016-07-18,675.118579193454,488612.0,148.0,119761866.0,809201.797297297,213405248018.904,0.00026364048793315,0.0001356,58.6518357101129,222469.0,473755.0,2.95351715867307,0.0194,1399243.52150716
2016-07-19,674.660360315605,473547.0,128.0,111983399.0,874870.3046875,213492501107.513,0.000281332592818098,0.0001356,62.3781878100882,221724.0,480006.0,3.05617093803261,0.02064027,1466980.38728128
2016-07-20,667.305364874343,470700.0,150.0,118762844.0,791752.293333333,213492501107.513,0.000283032390079418,0.0001356,63.7926704000943,225390.0,465614.0,3.155998410926,0.02620152,1469477.0441049
2016-07-21,666.851739333723,451643.0,133.0,108796808.0,818021.112781955,213492501107.513,0.000277996061027476,0.0001364,61.7693347801191,222195.0,471658.0,3.03551832021865,0.0247,1431726.49987769
2016-07-22,650.562911630625,470889.0,129.0,111535153.0,864613.589147287,213492501107.513,0.000301928491064139,0.00016387,66.5631551401214,220460.0,462246.0,3.20066142485458,0.02140029,1479492.94099333
2016-07-23,657.377942957335,449056.0,131.0,107908503.0,823729.030534351,213492501107.513,0.00029845197577612,0.000152,58.7198293301025,196748.0,436890.0,2.60689799002364,0.015266,1138927.66286143
2016-07-24,661.393979836353,435414.0,124.0,98495721.0,794320.330645161,213492501107.513,0.000278914578967918,0.00014246,51.43296402007,184404.0,428482.0,3.20979347391253,0.01112365,1375338.72728899
2016-07-25,655.119577849211,499950.0,131.0,118523851.0,904762.221374046,213492501107.513,0.000289456669268014,0.0001582,68.9885236401423,238338.0,509297.0,2.31415468723491,0.01854811,1178592.03974468
2016-07-26,654.626339158387,510407.0,129.0,119754195.0,928327.093023256,213492501107.513,0.000298832623538693,0.0001582,70.8325955901588,237031.0,512640.0,3.25237774943898,0.021,1667298.9294724
2016-07-27,656.275146873174,472568.0,128.0,117092402.0,914784.390625,213492501107.513,0.000318879815921328,0.00017456,73.3803043601354,230119.0,453554.0,3.81562032809818,0.03053109,1730589.86229024
2016-07-28,656.196453360608,495202.0,136.0,119007660.0,875056.323529412,213492501107.513,0.000302308148044669,0.00015978,72.4953077501458,239806.0,513314.0,3.21882181024476,0.02005616,1652266.29870398
2016-07-29,657.557567504383,462610.0,147.0,120134154.0,817239.142857143,213492501107.513,0.000314122704100094,0.00017357,72.0550364801167,229385.0,452286.0,3.19486317159594,0.029489135,1444991.88442844
2016-07-30,655.361730157803,453074.0,119.0,105225486.0,884247.781512605,213492501107.513,0.000333393752181063,0.000187,66.4933835101283,199444.0,453268.0,1.80120065014318,0.011929,816426.6162891
2016-07-31,624.804487142022,490761.0,154.0,122367716.0,794595.558441558,213492501107.513,0.000383789292768282,0.0002,73.9162826300605,192596.0,424603.0,2.98087496667508,0.01635187,1265688.45347514
2016-08-01,606.50924792519,510170.0,153.0,123506370.0,807231.176470588,213492501107.513,0.000316054456643564,0.0001808,70.4984749900615,223058.0,499485.0,2.28203384641036,0.019757015,1139841.67577428
2016-08-02,526.981148334307,541551.0,154.0,132973511.0,863464.357142857,210479698444.018,0.000326910243971586,0.0001992,81.871074590077,250439.0,523642.0,4.85852903108229,0.03367365,2544129.85889399
2016-08-03,570.347040911748,512566.0,166.0,130745218.0,787621.795180723,201893210853.059,0.000311366110856127,0.00017787,75.3023370800713,241845.0,538344.0,2.81007172688946,0.02871502,1512785.25374058
2016-08-04,583.542158036236,488042.0,153.0,119439493.0,780650.281045752,201893210853.059,0.000299464126657128,0.0001808,69.4840623800827,232028.0,480852.0,4.4369807621099,0.03425263,2133531.07342207
2016-08-05,581.279805669199,482120.0,169.0,118330192.0,700178.650887574,201893210853.059,0.000328750703736373,0.00016435,75.6596732100627,230143.0,492144.0,3.43985012554315,0.03081522,1692901.60018531
2016-08-06,590.795402980713,424854.0,166.0,103717743.0,624805.680722892,201893210853.059,0.000304279218862878,0.0001356,59.3883051000022,195177.0,439756.0,2.27396477381775,0.024607295,999989.653075
2016-08-07,594.73232402104,444399.0,148.0,112632399.0,761029.722972973,201893210853.059,0.000350475528628579,0.0001792,66.756475840012,190474.0,431338.0,2.17593781640078,0.01482077,938564.66585068
2016-08-08,591.629283869083,527222.0,148.0,123000895.0,831087.128378378,201893210853.059,0.000368506720288833,0.0001875,86.2471553500712,234045.0,514201.0,2.14351655092116,0.018599875,1102198.35400021
2016-08-09,587.932138223261,494819.0,124.0,110280171.0,889356.217741936,201893210853.059,0.000320042377504966,0.000191,73.9589130600536,231091.0,492428.0,3.17865331556435,0.0282,1565257.89487672
2016-08-10,589.968758328463,534986.0,151.0,126458628.0,837474.357615894,201893210853.059,0.000308479772834624,0.000188,77.0637998900813,249818.0,546157.0,2.8814520015631,0.02245765,1573725.1808177
2016-08-11,589.585884687317,526186.0,150.0,127400368.0,849335.786666667,201893210853.059,0.000313389124372804,0.0002,78.7600145700943,251317.0,533063.0,2.47062844992093,0.02235295,1317000.6134002
2016-08-12,587.19164956166,496269.0,149.0,121480771.0,815307.187919463,201893210853.059,0.000304372236942828,0.0001808,71.173490770091,233837.0,500555.0,2.79747942076949,0.02561134,1400292.31146327
2016-08-13,585.363581648159,465522.0,163.0,109580768.0,672274.650306748,201893210853.059,0.000291704680308433,0.0001672,63.4796057100677,217616.0,470479.0,2.28199626152064,0.01676646,1073631.31912397
2016-08-14,571.387062536528,448752.0,163.0,103096426.0,632493.411042945,201893210853.059,0.000308340746831616,0.0001808,60.1668382700441,195131.0,449645.0,2.14516213273,0.01307094,964561.42717138
2016-08-15,566.564441320865,503013.0,146.0,118418701.0,811086.993150685,204014070018.015,0.000341997390649229,0.00018272,70.1347728900696,205074.0,430091.0,3.54551625991469,0.03147128,1524894.63374297
2016-08-16,578.414924137931,551712.0,135.0,125206986.0,927459.155555556,217375482757.238,0.000322618875794782,0.00019227,82.4020227801062,255416.0,545985.0,3.34746697134995,0.02594258,1827666.7543525
2016-08-17,573.663744418469,507908.0,123.0,115300164.0,937399.707317073,217375482757.238,0.000310375603928822,0.0001808,72.9956864100704,235185.0,492715.0,2.81674615601482,0.0298,1387853.08226084
2016-08-18,573.263191992987,526059.0,154.0,122520002.0,795584.428571429,217375482757.238,0.000321095668389598,0.0001808,76.3478803600555,237773.0,509249.0,3.26483701994376,0.02943883,1662614.98756934
2016-08-19,573.958457919345,507037.0,154.0,121484597.0,788861.019480519,217375482757.238,0.000327520857723296,0.0002,80.4479657200578,245627.0,495964.0,2.99098428603808,0.0349442,1483420.53044059
2016-08-20,581.797070134424,511306.0,155.0,113003437.0,729054.432258065,217375482757.238,0.000292630941791142,0.0001808,63.1222499300761,215706.0,506645.0,3.21105284379309,0.01841504,1626863.86804355
2016-08-21,580.79219257744,445785.0,163.0,100220342.0,614848.72392638,217375482757.238,0.000278857531134686,0.00016848,50.7833027100405,182112.0,441241.0,2.13653759512881,0.01807262,942727.98501223
2016-08-22,584.971897720631,516221.0,158.0,121828446.0,771066.113924051,217375482757.238,0.000284563845244333,0.00017,63.5376999300764,223281.0,499411.0,3.18535452222933,0.02588362,1590801.08730107
2016-08-23,582.627747399182,512822.0,147.0,121500904.0,826536.761904762,217375482757.238,0.000283816567197282,0.0001808,67.8230774300559,238968.0,493610.0,3.52942509321861,0.03569463,1742159.52026364
2016-08-24,578.701831677382,519952.0,152.0,116993118.0,769691.565789474,217375482757.238,0.000274505864737565,0.0001808,65.7982322600821,239697.0,527691.0,3.41276910632177,0.02384127,1800887.54248404
2016-08-25,576.033436586791,485553.0,130.0,113346770.0,871898.230769231,217375482757.238,0.00027663290623963,0.000186,64.1923892600642,232049.0,485813.0,3.61006812799853,0.02608695,1753818.02746735
2016-08-26,578.874653419053,478025.0,132.0,109666352.0,830805.696969697,217375482757.238,0.00027538107981909,0.0001808,61.9838749700679,225084.0,477269.0,3.51874222955853,0.030106515,1679386.58515917
2016-08-27,570.200993746347,460178.0,144.0,100246422.0,696155.708333333,217375482757.238,0.000290694678894793,0.0001582,55.9607605500505,192507.0,456261.0,2.54244748938665,0.015994825,1160019.63395504
2016-08-28,575.105232554062,419012.0,152.0,91592985.0,602585.427631579,217375482757.238,0.000280315327623126,0.000158,48.4356854600299,172790.0,396471.0,2.51694876945229,0.0157353,997897.19557352
2016-08-29,573.429267562829,512920.0,149.0,121913507.0,818211.456375839,218555228594.841,0.000285219000216882,0.00017273,65.7543883100669,230540.0,477408.0,2.76559547442475,0.03448176,1320317.40425417
2016-08-30,575.695698421976,545062.0,164.0,127681400.0,778545.12195122,220755908330.372,0.000268400472693047,0.0001808,66.7291887200711,248618.0,538205.0,2.35205291928765,0.02759357,1265886.64142521
