,ltc_PriceUSD,ltc_AdrActCnt,ltc_BlkCnt,ltc_BlkSizeByte,ltc_BlkSizeMeanByte,ltc_DiffMean,ltc_FeeMeanNtv,ltc_FeeMedNtv,ltc_FeeTotNtv,ltc_TxCnt,ltc_TxTfr,ltc_TxTfrValMeanNtv,ltc_TxTfrValMedNtv,ltc_TxTfrValNtv
2014-08-01,7.7409973652538,11335.0,579.0,2855720.0,4932.15889464594,24529.8883712318,0.00149802701741522,0.001,8.17173738,5455.0,13544.0,157.303177598554,0.93115396,2130514.23739482
2014-08-02,7.7131933161689,10624.0,546.0,2160937.0,3957.76007326007,24978.7821474685,0.00102231289080911,0.001,3.90421293,3819.0,11529.0,185.773528361062,0.7666,2141783.00847468
2014-08-03,7.57920667367511,10928.0,585.0,2348889.0,4015.19487179487,24978.7821474686,0.00131461955455455,0.001,5.25321974,3996.0,12002.0,91.3367327946467,0.86686226,1096223.46700135
2014-08-04,7.48938052106371,12017.0,561.0,2632687.0,4692.84670231729,24978.7821474685,0.0012782900233463,0.001,6.57041072,5140.0,13605.0,573.10179439167,0.58407075,7797049.91269867
2014-08-05,7.20986817516368,14807.0,593.0,3668622.0,6186.54637436762,24565.1212661671,0.0012928726118515,0.001,10.86530143,8404.0,19539.0,359.560030346221,0.2307,7025443.43293482
2014-08-06,7.21249396571073,15627.0,614.0,3841487.0,6256.49348534202,24425.0555050043,0.00382987664329643,0.001,31.13689711,8130.0,20333.0,192.34407224051,0.1197003,3910932.0208663
2014-08-07,7.20249318431209,14666.0,655.0,3979734.0,6075.92977099237,24425.0555050042,0.0010917698259398,0.001,9.03221177,8273.0,21004.0,594.82362189751,0.19470023,12493675.3543353
2014-08-08,7.02742189377123,11609.0,637.0,2876462.0,4515.63893249608,25678.8845626969,0.00109770915254237,0.001,5.8288356,5310.0,14397.0,382.793374858398,0.9429,5511076.21783635
2014-08-09,6.93988314253394,10564.0,618.0,2814796.0,4554.68608414239,26823.5213000495,0.00137089991221276,0.001,5.30949536,3873.0,11929.0,208.963316682132,1.0,2492723.40470115
2014-08-10,6.92493253008586,10487.0,589.0,2531586.0,4298.10865874363,26823.5213000495,0.00171595408247423,0.001,6.65790184,3880.0,12306.0,157.721498291294,0.996223,1940920.75797267
2014-08-11,6.08278814493116,12690.0,606.0,3759206.0,6203.3102310231,27069.069791332,0.00166434485599581,0.001,9.53503168,5729.0,15184.0,835.93085171829,1.275441395,12692774.05249052
2014-08-12,5.65046230874602,12941.0,580.0,3463786.0,5972.04482758621,27968.1550363363,0.00125269323129252,0.001,8.10241982,6468.0,16228.0,1071.55036674205,2.0,17389119.35148994
2014-08-13,5.06400188630137,13522.0,584.0,3848762.0,6590.34589041096,27968.1550363363,0.0014144978164557,0.001,9.38660751,6636.0,16332.0,961.39346103427,1.266384365,15701478.0056117
2014-08-14,5.05418488051278,11752.0,627.0,3015749.0,4809.80701754386,27968.1550363363,0.00123588733032525,0.001,6.57368471,5319.0,14444.0,1039.49639418835,1.05,15014485.91765656
2014-08-15,5.10020321294926,10634.0,564.0,2700805.0,4788.66134751773,29067.635084908,0.00137017223411849,0.001,5.7588339,4203.0,12232.0,794.530029241046,0.829178415,9718691.31767647
2014-08-16,5.01442127995022,10783.0,585.0,2309586.0,3948.01025641026,29290.3442631899,0.00137080711852543,0.001,5.87527931,4286.0,12319.0,476.701605263242,0.8426,5872487.07523788
2014-08-17,4.42366100076456,10398.0,555.0,2666729.0,4804.91711711712,29290.3442631899,0.00129467187103594,0.001,6.12379795,4730.0,12577.0,637.005563724498,1.0,8011618.97496301
2014-08-18,3.86380062676499,12889.0,539.0,3516287.0,6523.72356215213,28997.3224622723,0.00211916689707366,0.001,12.60056637,5946.0,14853.0,2309.25605587559,2.3832,34299380.19792018
2014-08-19,4.94332168176836,12130.0,540.0,3003115.0,5561.32407407407,28093.8385761101,0.00133509844031532,0.001,7.11340449,5328.0,13795.0,2053.98351989174,2.03060698,28334702.65690651
2014-08-20,5.50153404337614,11974.0,575.0,3171865.0,5516.28695652174,28093.8385761101,0.0011850816971509,0.001,6.73837453,5686.0,14298.0,3039.53333715537,1.9439,43459247.65464748
2014-08-21,5.78456775290018,12041.0,605.0,3264669.0,5396.14710743802,28093.8385761101,0.00149677867874503,0.001,6.7744203,4526.0,12385.0,1882.87660196202,2.32812048,23319426.71529959
2014-08-22,5.31535337063517,10828.0,610.0,2545069.0,4172.24426229508,28120.8807368911,0.00150468998699272,0.001,5.78402831,3844.0,11692.0,1354.79290999405,2.0,15840238.70365041
2014-08-23,4.87278580456849,9589.0,573.0,1927071.0,3363.12565445026,28130.8244910794,0.00119534700831025,0.001,3.88368243,3249.0,10388.0,410.802219314455,1.418834565,4267413.45423856
2014-08-24,5.45571833298175,9692.0,561.0,1901641.0,3389.73440285205,28130.8244910794,0.00118394292011834,0.001,4.00172707,3380.0,10399.0,787.172376600438,1.722235,8185805.54426796
2014-08-25,5.2167566862807,9780.0,579.0,2073164.0,3580.59412780656,28215.0176044948,0.00116623845775463,0.001,4.03052011,3456.0,10176.0,354.138790266937,1.606528915,3603716.32975635
2014-08-26,5.53176343798496,10504.0,559.0,2396413.0,4286.96422182469,28471.718285957,0.00140176065145684,0.001,5.09960525,3638.0,11047.0,250.777690504196,1.1200142,2770341.14699985
2014-08-27,5.39959713438925,10350.0,569.0,2376183.0,4176.06854130053,28471.718285957,0.00158574332346609,0.001,5.89262219,3716.0,11321.0,606.6092282223,1.08633687,6867423.07270466
2014-08-28,5.24293684145058,8935.0,576.0,1815305.0,3151.57118055556,28471.718285957,0.00140785988372093,0.001,4.47981015,3182.0,9876.0,378.775002921635,1.175398815,3740781.92885407
2014-08-29,5.3997991214106,10037.0,554.0,2397932.0,4328.39711191336,28194.8194665711,0.00115950400604686,0.001,4.6020714,3969.0,11091.0,268.222790819948,1.00553,2974858.97298404
2014-08-30,5.19998884196128,9346.0,535.0,1919830.0,3588.46728971963,28073.2716731266,0.00138274015303283,0.001,4.96956811,3594.0,10493.0,199.41622443715,1.1162,2092474.44301902
2014-08-31,4.8806871512197,10225.0,573.0,2286640.0,3990.64572425829,28073.2716731265,0.00134636537251045,0.001,5.47566797,4067.0,11953.0,670.178830366657,0.9941,8010647.55937265
2014-09-01,4.77562089465747,9978.0,572.0,2334771.0,4081.76748251748,27983.4034847735,0.00136763568028005,0.001,5.86031889,4285.0,11723.0,532.057089081256,1.086894,6237305.25529956
2014-09-02,4.76924854736122,9877.0,618.0,2262708.0,3661.33980582524,27024.1981274541,0.00114445360924683,0.001,4.60413687,4023.0,11212.0,539.566911827484,1.28496616,6049624.21540975
2014-09-03,4.85657354060715,9520.0,586.0,2526897.0,4312.11092150171,27024.1981274541,0.00130506629877903,0.001,5.45126193,4177.0,11357.0,548.780179951811,1.02,6232496.50371272
2014-09-04,5.19839276948929,10706.0,546.0,2728927.0,4998.0347985348,27024.1981274541,0.00128575370176175,0.001,6.13047365,4768.0,12319.0,279.436338272774,1.3256,3442376.2511823
2014-09-05,4.9373179704808,9852.0,564.0,2697856.0,4783.43262411347,27501.0515305182,0.00196991051956382,0.001,6.142181,3118.0,9800.0,214.715869739833,1.0061805,2104215.52345036
2014-09-06,4.93808809408969,9831.0,596.0,2381769.0,3996.2567114094,27799.2566845957,0.00157422641645816,0.001,5.66249242,3597.0,10763.0,161.509302109611,1.031,1738324.61860574
2014-09-07,5.1116713777096,9516.0,602.0,2203056.0,3659.56146179402,27799.2566845957,0.00122677455198973,0.001,4.77828688,3895.0,10453.0,115.744358270845,0.99036608,1209875.77700514
2014-09-08,5.01345793498447,8659.0,595.0,1825667.0,3068.34789915966,27866.8593635144,0.00131931074848281,0.001,3.91307568,2966.0,8906.0,285.536388540081,1.1996,2542987.07633796
2014-09-09,5.06262072382509,9826.0,585.0,2105052.0,3598.37948717949,28123.6405068264,0.0012737763032368,0.001,4.48624014,3522.0,10697.0,185.51376525752,1.00459999,1984440.74695969
2014-09-10,5.30173887160337,10207.0,549.0,2633544.0,4796.98360655738,28123.6405068264,0.00144634766689608,0.001,6.30462948,4359.0,11355.0,218.438600437403,1.8564,2480370.30796671
2014-09-11,5.42355436820669,10527.0,593.0,2593839.0,4374.09612141653,28123.6405068264,0.00141580004027183,0.001,5.62497356,3973.0,10791.0,277.305217635962,1.5402,2992400.60350967
2014-09-12,5.34002707497114,10245.0,629.0,2508496.0,3988.06995230525,28270.438152776,0.00152747045242665,0.001,5.57068474,3647.0,11074.0,226.406069741627,1.339116275,2507220.81631878
2014-09-13,5.44001952308216,15775.0,666.0,3725571.0,5593.95045045045,28322.6399018743,0.0017592595842511,0.001,6.38963081,3632.0,10446.0,209.041663065231,1.22722851,2183649.2123794
2014-09-14,5.38636627564691,10387.0,681.0,2410094.0,3539.05139500734,28322.6399018742,0.00171809686963113,0.001,6.80022741,3958.0,11177.0,140.195117453514,1.24507,1566960.82777793
2014-09-15,5.17413448113627,10365.0,630.0,2553882.0,4053.78095238095,31498.4676736841,0.00167484123120788,0.001,6.46153747,3858.0,10940.0,297.981433363865,1.49685,3259916.88100068
2014-09-16,5.10705168313889,9807.0,606.0,2447808.0,4039.28712871287,33030.3375400867,0.00130723873417722,0.001,5.37013672,4108.0,11250.0,171.41021413971,1.28,1928364.90907174
2014-09-17,5.08283746611743,9667.0,582.0,2404690.0,4131.76975945017,33030.3375400868,0.0015639642994726,0.001,6.82044831,4361.0,12642.0,203.592707763298,1.08833135,2573819.01154361
2014-09-18,4.76995683584688,11557.0,547.0,2734853.0,4999.73126142596,33075.7796374678,0.00209138639280125,0.001,8.01837543,3834.0,12846.0,298.203224937252,0.8103582,3830718.62754394
2014-09-19,4.36210180734694,11374.0,543.0,2837506.0,5225.60957642726,33202.95439611,0.00137351987732956,0.001,5.82235076,4239.0,13420.0,375.816047015781,1.19968324,5043451.35095178
2014-09-20,4.33265957161061,11152.0,548.0,3223556.0,5882.40145985401,33202.95439611,0.00141240573238497,0.001,6.35441339,4499.0,13373.0,309.357260675433,1.0,4137034.64701257
2014-09-21,4.26918858186391,9890.0,556.0,3133538.0,5635.85971223022,33202.95439611,0.00110235639647577,0.001,5.00469804,4540.0,12229.0,319.056711733253,0.9226,3901744.52778595
2014-09-22,4.27246022705967,9433.0,588.0,2696282.0,4585.51360544218,32544.2254739855,0.00109997536130536,0.001,5.66267316,5148.0,13389.0,210.293527811126,1.54265579,2815620.04386317
2014-09-23,4.82263620338312,10598.0,606.0,2475229.0,4084.53630363036,32135.9224230817,0.00128149047399436,0.001,5.00165732,3903.0,12550.0,199.890424220822,1.0,2508624.82397131
2014-09-24,4.72745359284313,9982.0,666.0,2553547.0,3834.15465465465,32135.9224230819,0.00128708787432777,0.001,4.54728146,3533.0,11909.0,189.775069984481,0.8384,2260031.30844519
2014-09-25,4.48228905405906,9404.0,615.0,2266667.0,3685.63739837398,33144.5005826719,0.00125458545149567,0.001,4.48765216,3577.0,11731.0,119.102216545017,0.83516566,1397188.10228959
2014-09-26,4.46715121051881,10040.0,582.0,2265192.0,3892.0824742268,34786.6727143132,0.00151828196939643,0.001,5.35801707,3529.0,12229.0,108.006449807456,0.77247909,1320810.87469538
2014-09-27,4.44030748333938,9412.0,578.0,2107152.0,3645.59169550173,34786.6727143132,0.0011476657097427,0.001,3.96977569,3459.0,11724.0,171.035442705427,0.676,2005219.53027843
2014-09-28,4.21401244596967,9961.0,594.0,2288704.0,3853.03703703704,34786.6727143131,0.00194430453520352,0.001,7.06949129,3636.0,12345.0,144.841921141339,0.738608,1788073.51648983
2014-09-29,4.23627744156583,9080.0,583.0,2130136.0,3653.74957118353,35321.4253032896,0.00140981580145985,0.001,4.82861912,3425.0,11267.0,167.68450605892,0.78536751,1889301.32976585
2014-09-30,4.54326188448828,9249.0,568.0,2006495.0,3532.56161971831,35348.403812283,0.00119147096230159,0.001,3.60300819,3024.0,10903.0,197.514609207532,0.566513,2153501.78418972
2014-10-01,4.45029605312751,31063.0,629.0,2799047.0,4449.99523052464,35348.4038122829,0.00752571478532397,0.001,19.28088128,2562.0,33417.0,41.0550061397729,0.00164369,1371935.14017279
2014-10-02,4.29474537302244,9863.0,565.0,2211410.0,3914.0,35812.9332782778,0.00180652946937015,0.001,4.18753531,2318.0,8718.0,135.786909837658,0.747641945,1183790.2799647
2014-10-03,4.17334812616099,9902.0,620.0,1991478.0,3212.06129032258,36220.3611155623,0.00139330608289313,0.001,3.42892627,2461.0,9112.0,166.651333988,0.957234405,1518526.95529866
2014-10-04,3.90690527840294,9513.0,593.0,2015432.0,3398.70489038786,36220.3611155623,0.00140798144633111,0.001,4.64352281,3298.0,10336.0,248.292913105369,1.26269961,2566355.54985709
2014-10-05,3.73652191919735,9357.0,568.0,2231885.0,3929.375,36312.265459338,0.00104867716028369,0.001,3.69658699,3525.0,10153.0,385.712863261258,1.71891807,3916142.70069155
2014-10-06,3.77432423073611,8971.0,570.0,1988978.0,3489.4350877193,37011.2954680588,0.00128665508745476,0.001,4.26654827,3316.0,9774.0,230.622482682707,1.08863775,2254104.14574078
2014-10-07,3.84997565152017,9338.0,514.0,2200717.0,4281.55058365759,37011.2954680588,0.000998820082119205,0.001,3.77054581,3775.0,10820.0,184.880176654927,1.146026125,2000403.51140631
2014-10-08,3.9572104029963,8801.0,528.0,2182377.0,4133.28977272727,37011.2954680588,0.00149531146255507,0.001,5.09153553,3405.0,9869.0,188.542116648444,1.01521513,1860722.14920349
2014-10-09,3.87553795303134,10087.0,586.0,2352179.0,4013.95733788396,36235.7421197286,0.00127038621526909,0.001,5.07519293,3995.0,11467.0,1323.7943719401,1.06071269,15179950.06303708
2014-10-10,3.7790359125109,9141.0,612.0,2116367.0,3458.1160130719,35178.7379595044,0.00160934882145998,0.001,5.48948883,3411.0,10368.0,153.199654376999,1.4215722,1588374.01658073
2014-10-11,3.79947481192861,9355.0,611.0,2070805.0,3389.2062193126,35178.7379595044,0.00107969398023607,0.001,3.93332517,3643.0,10735.0,142.653851961648,1.054035,1531389.10080829
2014-10-12,3.91362896749862,8278.0,599.0,1785791.0,2981.28714524207,35318.236674747,0.00111141266293614,0.001,3.37647167,3038.0,9060.0,66.1790594418676,0.966529495,599582.27854332
2014-10-13,3.92183743067864,9055.0,562.0,1935005.0,3443.06939501779,36726.1403748803,0.00136515306109115,0.001,4.17873352,3061.0,9657.0,371.912002711082,1.00731155,3591554.21018092
2014-10-14,4.09914861117688,11200.0,515.0,3980730.0,7729.57281553398,36726.1403748803,0.00103792444923192,0.0,5.54044071,5338.0,11507.0,1375.12829332426,1.1301669,15823601.27128231
2014-10-15,4.01381195198195,8345.0,590.0,1663894.0,2820.1593220339,36726.1403748803,0.00118725430111667,0.001,3.08329942,2597.0,8788.0,517.242112141194,0.91111451,4545523.68149681
2014-10-16,3.98794331657604,8386.0,605.0,1739328.0,2874.92231404959,36437.9143789022,0.00143958045156591,0.001,3.95308792,2746.0,8974.0,107.155079517207,1.0,961609.68358742
2014-10-17,4.0093373901187,9069.0,581.0,1903114.0,3275.5834767642,36163.6348020845,0.00152112502719503,0.001,3.91537582,2574.0,9316.0,113.157435888075,1.0079735,1054174.67273331
2014-10-18,4.03037184850406,8433.0,585.0,1768316.0,3022.76239316239,36163.6348020845,0.00189064453957382,0.001,4.96861385,2628.0,8591.0,148.941408637986,1.0,1279555.64160894
2014-10-19,3.96596059856383,10022.0,565.0,2539719.0,4495.07787610619,36178.9787168925,0.0053237191870229,0.001,13.94814427,2620.0,8700.0,83.5539949682678,0.86024988,726919.75622393
2014-10-20,3.89399086670539,8640.0,569.0,2113503.0,3714.4165202109,36510.4072767459,0.000925560304837641,0.001,2.793341,3018.0,8880.0,131.816430477768,0.96522236,1170529.90264258
2014-10-21,3.9284325361386,7958.0,575.0,1789867.0,3112.81217391304,36510.4072767459,0.00115436997212266,0.001,2.898623,2511.0,8186.0,76.2162325047141,0.80250892,623906.07928359
2014-10-22,3.84647815798526,8030.0,583.0,1827675.0,3134.94854202401,36510.4072767459,0.00131758491148621,0.001,3.20041375,2429.0,8132.0,225.307544474329,0.923793615,1832200.95166524
2014-10-23,3.70984982857064,8019.0,612.0,1718198.0,2807.51307189542,36613.6322871056,0.00115460327357476,0.001,3.22018853,2789.0,8197.0,194.318362259059,1.0,1592827.61543751
2014-10-24,3.73930851305975,8896.0,594.0,1782023.0,3000.03872053872,36691.9409156539,0.00167798204384987,0.001,4.51544968,2691.0,9135.0,134.923284654132,1.01462234,1232524.2053155
2014-10-25,3.64580193079263,7719.0,566.0,1566044.0,2766.86219081272,36691.9409156538,0.00110193465307722,0.001,2.8110353,2551.0,7746.0,126.562864295564,0.955461855,980355.94683344
2014-10-26,3.67838351262677,7056.0,608.0,1416880.0,2330.39473684211,36859.1623004785,0.00118992739292365,0.001,2.55596404,2148.0,7036.0,134.464522375972,1.00010729,946092.37943734
2014-10-27,3.79566908654776,8746.0,566.0,2176365.0,3845.16784452297,37708.6469353887,0.00171422842629482,0.001,5.16325602,3012.0,8441.0,208.038259250056,1.12659464,1756050.94632972
2014-10-28,3.87569553316709,7644.0,631.0,2013067.0,3190.28050713154,37708.6469353887,0.00117376645338665,0.0,4.69623958,4001.0,7893.0,208.505657462002,0.99833772,1645735.15434758
2014-10-29,3.6909870257241,7901.0,633.0,1788645.0,2825.663507109,37708.6469353887,0.00130496071841155,0.0001,3.61474119,2770.0,8366.0,213.545247053556,0.99621955,1786519.53685005
2014-10-30,3.80330206174085,7690.0,532.0,1610572.0,3027.39097744361,39329.5289023414,0.00193747879871434,0.001,4.82238473,2489.0,8061.0,161.48158365115,0.92108193,1301703.04581192
2014-10-31,3.71503907646902,8670.0,552.0,1870564.0,3388.70289855072,39642.0756493323,0.00127700375577812,0.001,3.31510175,2596.0,9143.0,176.933061766433,1.00620205,1617698.9837305
2014-11-01,3.56441918633505,8024.0,537.0,1838668.0,3423.96275605214,39642.0756493323,0.00110265981533101,0.001,3.16463367,2870.0,8900.0,146.530666365322,1.02643907,1304122.93065137
2014-11-02,3.55801618712202,7569.0,581.0,1746814.0,3006.56454388985,39318.1441710677,0.00135687300375469,0.001,3.25242459,2397.0,7985.0,140.756230021597,0.92,1123938.49672245
2014-11-03,3.5742490801363,7575.0,604.0,1775507.0,2939.58112582781,37760.033760616,0.00181154049173379,0.001,4.27342402,2359.0,8039.0,106.046021002284,0.83154,852503.96283736
2014-11-04,3.61337400770303,7683.0,595.0,1920282.0,3227.36470588235,37760.033760616,0.0016233100088968,0.001,3.6492009,2248.0,7624.0,169.751160146554,0.94467344,1294182.84495733
2014-11-05,3.65889094575726,8098.0,667.0,2090982.0,3134.90554722639,37760.0337606159,0.00134475415420023,0.001,3.50577408,2607.0,8269.0,93.177648048007,0.80046936,770485.97170897
2014-11-06,3.6997391418066,7681.0,607.0,1866403.0,3074.79901153213,40441.4990865296,0.00221204364501448,0.001,5.34650949,2417.0,7910.0,112.019086791077,0.830689575,886070.97651742
2014-11-07,3.56788687828869,7971.0,564.0,1712671.0,3036.65070921986,40682.2051301484,0.00155111701566364,0.001,3.76300988,2426.0,8466.0,164.763314443104,1.020991405,1394886.22007532
2014-11-08,3.58476245775908,8112.0,586.0,2442223.0,4167.61604095563,40682.2051301484,0.000385655190528035,0.0,2.83379434,7348.0,8313.0,167.7525732116,0.93409644,1394527.14110803
2014-11-09,3.67870527866235,7828.0,582.0,1879851.0,3229.98453608247,41066.6768582252,0.00107494068853641,0.001,2.98188547,2774.0,8034.0,141.527369039915,1.0,1137030.88286668
2014-11-10,3.6855081190301,9020.0,561.0,2221100.0,3959.18003565062,41501.8481548404,0.00101454759812051,0.001,3.67063321,3618.0,9469.0,168.229279956863,1.00033788,1592963.05191154
2014-11-11,3.68463275005507,8035.0,617.0,1850297.0,2998.86061588331,41501.8481548403,0.00121312748607014,0.001,3.70125196,3051.0,8581.0,105.238225092349,0.99004676,903049.20951745
2014-11-12,4.00363486381974,9404.0,559.0,2280388.0,4079.4060822898,41501.8481548404,0.00138314343341032,0.001,5.39010996,3897.0,9977.0,413.778727851048,1.86184961,4128270.36776991
2014-11-13,4.08736816270384,10162.0,624.0,3131906.0,5019.08012820513,41621.3480683641,0.00127094801491555,0.001,5.794252,4559.0,11046.0,444.389102064691,1.995801115,4908722.02140658
